Time,hip.X,hip.Y,hip.Z,lButtock.X,lButtock.Y,lButtock.Z,lThigh.X,lThigh.Y,lThigh.Z,lShin.X,lShin.Y,lShin.Z,lFoot.X,lFoot.Y,lFoot.Z,lFootEnd.X,lFootEnd.Y,lFootEnd.Z,rButtock.X,rButtock.Y,rButtock.Z,rThigh.X,rThigh.Y,rThigh.Z,rShin.X,rShin.Y,rShin.Z,rFoot.X,rFoot.Y,rFoot.Z,rFootEnd.X,rFootEnd.Y,rFootEnd.Z,abdomen.X,abdomen.Y,abdomen.Z,chest.X,chest.Y,chest.Z,lCollar.X,lCollar.Y,lCollar.Z,lShldr.X,lShldr.Y,lShldr.Z,lForeArm.X,lForeArm.Y,lForeArm.Z,lHand.X,lHand.Y,lHand.Z,lPinky1.X,lPinky1.Y,lPinky1.Z,lPinky2.X,lPinky2.Y,lPinky2.Z,lPinky2End.X,lPinky2End.Y,lPinky2End.Z,lRing1.X,lRing1.Y,lRing1.Z,lRing2.X,lRing2.Y,lRing2.Z,lRing2End.X,lRing2End.Y,lRing2End.Z,lMid1.X,lMid1.Y,lMid1.Z,lMid2.X,lMid2.Y,lMid2.Z,lMid2End.X,lMid2End.Y,lMid2End.Z,lIndex1.X,lIndex1.Y,lIndex1.Z,lIndex2.X,lIndex2.Y,lIndex2.Z,lIndex2End.X,lIndex2End.Y,lIndex2End.Z,lThumb1.X,lThumb1.Y,lThumb1.Z,lThumb2.X,lThumb2.Y,lThumb2.Z,lThumb2End.X,lThumb2End.Y,lThumb2End.Z,rCollar.X,rCollar.Y,rCollar.Z,rShldr.X,rShldr.Y,rShldr.Z,rForeArm.X,rForeArm.Y,rForeArm.Z,rHand.X,rHand.Y,rHand.Z,rPinky1.X,rPinky1.Y,rPinky1.Z,rPinky2.X,rPinky2.Y,rPinky2.Z,rPinky2End.X,rPinky2End.Y,rPinky2End.Z,rRing1.X,rRing1.Y,rRing1.Z,rRing2.X,rRing2.Y,rRing2.Z,rRing2End.X,rRing2End.Y,rRing2End.Z,rMid1.X,rMid1.Y,rMid1.Z,rMid2.X,rMid2.Y,rMid2.Z,rMid2End.X,rMid2End.Y,rMid2End.Z,rIndex1.X,rIndex1.Y,rIndex1.Z,rIndex2.X,rIndex2.Y,rIndex2.Z,rIndex2End.X,rIndex2End.Y,rIndex2End.Z,rThumb1.X,rThumb1.Y,rThumb1.Z,rThumb2.X,rThumb2.Y,rThumb2.Z,rThumb2End.X,rThumb2End.Y,rThumb2End.Z,neck.X,neck.Y,neck.Z,head.X,head.Y,head.Z,rightEye.X,rightEye.Y,rightEye.Z,rightEyeEnd.X,rightEyeEnd.Y,rightEyeEnd.Z,leftEye.X,leftEye.Y,leftEye.Z,leftEyeEnd.X,leftEyeEnd.Y,leftEyeEnd.Z
14.90832737,0.81773,178.934,2.47523,0.0,3.88251e-19,2.03217e-16,-1.45733,5.99098,9.15605,37.772,-0.773218,0.183918,39.3386,-7.80704,4.67049,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-5.27884,-0.692424,-2.84338,39.437,0.399829,-0.391512,31.4732,-10.423,4.36378,0.0,0.0,0.0,10.7464,-0.00338854,2.81933,-4.5699,0.0538444,2.592,3.63085e-14,-1.92157e-14,-1.09107e-13,24.1169,27.3569,-91.9112,-10.6777,34.0009,-17.9899,-11.3321,1.61373,0.159175,4.50179e-10,-4.14163e-11,1.67533e-09,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,4.5018e-10,-4.14104e-11,1.67532e-09,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,4.50181e-10,-4.14157e-11,1.67533e-09,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,4.50181e-10,-4.14032e-11,1.67533e-09,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,4.50181e-10,-4.14149e-11,1.67533e-09,7.78182e-10,-5.74756e-11,2.89583e-09,0.0,0.0,0.0,3.63113e-14,-1.88504e-14,-1.09173e-13,23.1415,-17.2106,82.2991,-6.71828,24.9774,-13.7007,-0.972497,-0.134943,-0.00540325,-4.9075e-10,1.93898e-10,1.44113e-09,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-4.90752e-10,1.93894e-10,1.44114e-09,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-4.90753e-10,1.939e-10,1.44113e-09,0.965183,0.102902,2.90554,0.0,0.0,0.0,-4.9075e-10,1.93881e-10,1.44114e-09,5.47488,0.417314,7.73091,0.0,0.0,0.0,-4.90751e-10,1.93896e-10,1.44114e-09,-8.49888e-10,3.34454e-10,2.49081e-09,0.0,0.0,0.0,9.92767,-3.64029,-6.59696,-21.9136,-4.95134,7.69493,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
14.9166607,1.17143,178.928,2.85562,0.0,3.88251e-19,2.03217e-16,-1.83469,5.96389,9.58462,38.4403,-0.789643,0.199719,39.2095,-7.18674,4.27865,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-4.93218,-0.686217,-2.31197,38.3663,0.358686,-0.373325,31.0482,-11.1586,4.61779,0.0,0.0,0.0,10.8737,0.0247529,3.26591,-4.37212,0.0855224,2.48829,5.31682e-15,-3.23336e-15,-7.16344e-14,21.9769,27.6727,-91.5909,-9.92967,32.3906,-17.2701,-10.5579,1.50078,0.13774,-3.78154e-11,-2.0112e-10,1.25268e-09,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-3.78134e-11,-2.01113e-10,1.25267e-09,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-3.78133e-11,-2.01117e-10,1.25268e-09,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-3.78112e-11,-2.01105e-10,1.25267e-09,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-3.78128e-11,-2.01115e-10,1.25267e-09,-6.60812e-11,-3.37909e-10,2.16569e-09,0.0,0.0,0.0,5.31906e-15,-2.92586e-15,-7.16878e-14,20.5405,-17.1182,81.9127,-5.67886,22.1904,-12.3039,0.533959,0.0796871,-0.0182777,-3.93417e-10,7.37231e-10,8.29599e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-3.93419e-10,7.37225e-10,8.29607e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-3.93418e-10,7.37229e-10,8.29602e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-3.93415e-10,7.37211e-10,8.29605e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-3.93417e-10,7.37226e-10,8.29604e-10,-6.81364e-10,1.27429e-09,1.43571e-09,0.0,0.0,0.0,9.98234,-3.65915,-6.49582,-21.8116,-5.00567,7.69082,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
14.92499403,1.44063,178.885,3.20198,0.0,3.88251e-19,2.03217e-16,-2.26012,5.93267,9.9643,38.9385,-0.801441,0.211577,38.7725,-6.53822,3.84734,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-4.64077,-0.588407,-1.80921,37.122,0.321356,-0.353371,30.3248,-11.7775,4.75568,0.0,0.0,0.0,10.9044,0.096637,3.65392,-4.16142,0.126026,2.38006,-2.95263e-14,1.52851e-14,-3.03923e-14,19.7915,27.9877,-91.1468,-9.21588,30.8229,-16.5498,-9.6936,1.37552,0.116356,-5.37422e-10,-3.72275e-10,7.75514e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-5.3742e-10,-3.72266e-10,7.75501e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-5.3742e-10,-3.72269e-10,7.75514e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-5.37416e-10,-3.72258e-10,7.75507e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-5.37419e-10,-3.72266e-10,7.75512e-10,-9.30327e-10,-6.38612e-10,1.34138e-09,0.0,0.0,0.0,-2.95249e-14,1.55301e-14,-3.04215e-14,17.4399,-17.0701,81.3866,-4.71887,19.4479,-10.8911,2.52178,0.359736,-0.0292595,-2.87022e-10,1.28379e-09,1.51131e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-2.87024e-10,1.28378e-09,1.51141e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-2.87021e-10,1.28378e-09,1.51136e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-2.87019e-10,1.28377e-09,1.51138e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-2.87021e-10,1.28378e-09,1.5114e-10,-4.96608e-10,2.22029e-09,2.65459e-10,0.0,0.0,0.0,10.0394,-3.69085,-6.39998,-21.6823,-5.07822,7.7205,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
14.93332736,1.67319,178.836,3.44881,0.0,3.88251e-19,2.03217e-16,-2.67702,5.91128,10.2329,39.2608,-0.811632,0.219836,37.9692,-6.08989,3.51495,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-4.47169,-0.425948,-1.41105,35.9434,0.295388,-0.335435,29.3898,-12.1825,4.74755,0.0,0.0,0.0,10.9309,0.187512,3.8948,-4.01494,0.16624,2.29411,-5.08895e-14,2.93207e-14,-2.68868e-15,17.6589,28.3719,-90.6133,-8.54982,29.3594,-15.8513,-8.83536,1.25177,0.0967106,-8.86505e-10,-4.94048e-10,4.02439e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-8.86503e-10,-4.9404e-10,4.02425e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-8.86503e-10,-4.94042e-10,4.02439e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-8.86498e-10,-4.94032e-10,4.02432e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-8.86502e-10,-4.94039e-10,4.02438e-10,-1.53428e-09,-8.52665e-10,6.96732e-10,0.0,0.0,0.0,-5.08885e-14,2.95195e-14,-2.67868e-15,13.6638,-17.1538,80.695,-3.84016,16.858,-9.49505,5.1954,0.732194,-0.0332198,-2.18629e-10,1.63569e-09,-3.58739e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-2.18631e-10,1.63568e-09,-3.58728e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-2.18628e-10,1.63568e-09,-3.58732e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-2.18625e-10,1.63566e-09,-3.58731e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-2.18628e-10,1.63567e-09,-3.58728e-10,-3.76724e-10,2.83057e-09,-6.12758e-10,0.0,0.0,0.0,10.0833,-3.74056,-6.3179,-21.4814,-5.18323,7.7592,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
14.941660689999999,1.85988,178.778,3.56348,0.0,3.88251e-19,2.03217e-16,-3.07514,5.91808,10.3594,39.3758,-0.821176,0.22363,36.6707,-5.93656,3.32461,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-4.45297,-0.167164,-1.14502,34.849,0.283471,-0.318096,28.1637,-12.3266,4.56201,0.0,0.0,0.0,10.9371,0.30953,3.93399,-3.94015,0.206679,2.23562,-5.29398e-14,3.98517e-14,1.20309e-14,15.5166,28.8342,-89.9358,-7.9497,27.9955,-15.1888,-7.88768,1.11554,0.075626,-1.04888e-09,-5.35795e-10,1.10085e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.04888e-09,-5.35788e-10,1.10073e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.04888e-09,-5.3579e-10,1.10085e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.04887e-09,-5.35783e-10,1.10079e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.04888e-09,-5.35789e-10,1.10084e-10,-1.81556e-09,-9.2674e-10,1.91154e-10,0.0,0.0,0.0,-5.29386e-14,4.0024e-14,1.21106e-14,8.60161,-17.4177,79.634,-3.05746,14.2977,-8.08995,9.26462,1.3011,-0.0549604,-2.49616e-10,1.72203e-09,-7.27548e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-2.49618e-10,1.72202e-09,-7.27537e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-2.49615e-10,1.72202e-09,-7.27543e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,-2.49612e-10,1.722e-09,-7.27541e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,-2.49615e-10,1.72202e-09,-7.27538e-10,-4.26668e-10,2.98464e-09,-1.24538e-09,0.0,0.0,0.0,10.1166,-3.82412,-6.24204,-21.1751,-5.34113,7.80808,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
14.94999402,1.9825,178.697,3.58609,0.0,3.88251e-19,2.03217e-16,-3.48301,5.94079,10.3824,39.2966,-0.828153,0.222778,34.9481,-5.94569,3.19465,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-4.54532,0.189475,-0.966943,33.7265,0.280675,-0.299036,26.6356,-12.2812,4.2353,0.0,0.0,0.0,10.8872,0.469561,3.82945,-3.90028,0.251231,2.19102,-4.53245e-14,4.96713e-14,2.12741e-14,13.3461,29.3441,-89.1095,-7.41584,26.7001,-14.562,-6.83963,0.96564,0.0554043,-1.10866e-09,-5.34766e-10,-1.64246e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.10866e-09,-5.34762e-10,-1.64256e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.10866e-09,-5.34765e-10,-1.64246e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.10866e-09,-5.34761e-10,-1.64251e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.10866e-09,-5.34767e-10,-1.64248e-10,-1.91954e-09,-9.26134e-10,-2.83518e-10,0.0,0.0,0.0,-4.53226e-14,4.98266e-14,2.14474e-14,2.55966,-17.9187,78.2129,-2.38665,11.752,-6.70171,14.3985,2.04571,-0.17941,-3.38606e-10,1.6544e-09,-1.0508e-09,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-3.38607e-10,1.65439e-09,-1.05079e-09,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-3.38606e-10,1.65439e-09,-1.0508e-09,0.965183,0.102902,2.90554,0.0,0.0,0.0,-3.38601e-10,1.65437e-09,-1.05079e-09,5.47488,0.417314,7.73091,0.0,0.0,0.0,-3.38606e-10,1.65439e-09,-1.05079e-09,-5.7541e-10,2.87462e-09,-1.79789e-09,0.0,0.0,0.0,10.1452,-3.93397,-6.1711,-20.7942,-5.53827,7.87964,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
14.95832735,2.07547,178.615,3.55984,0.0,3.88251e-19,2.03217e-16,-3.9022,5.94735,10.3432,39.0841,-0.831425,0.218854,33.046,-6.00028,3.0705,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-4.71492,0.571904,-0.844005,32.618,0.282561,-0.279906,24.994,-12.1286,3.84777,0.0,0.0,0.0,10.8442,0.635059,3.66075,-3.90607,0.295851,2.15936,-3.39321e-14,5.44841e-14,1.81629e-14,11.3093,29.897,-88.2423,-6.93681,25.4959,-13.9738,-5.91432,0.834013,0.0413981,-1.08419e-09,-5.31977e-10,-3.20956e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.08419e-09,-5.31976e-10,-3.20964e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.08419e-09,-5.31979e-10,-3.20956e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.08419e-09,-5.31978e-10,-3.20961e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.08419e-09,-5.31984e-10,-3.20958e-10,-1.87752e-09,-9.21858e-10,-5.54863e-10,0.0,0.0,0.0,-3.39298e-14,5.46316e-14,1.84233e-14,-3.26397,-18.6772,76.7129,-1.83469,9.49186,-5.45475,19.2417,2.79559,-0.421131,-3.78533e-10,1.50862e-09,-1.1949e-09,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-3.78534e-10,1.50861e-09,-1.1949e-09,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-3.78533e-10,1.50861e-09,-1.1949e-09,0.965183,0.102902,2.90554,0.0,0.0,0.0,-3.78529e-10,1.50859e-09,-1.1949e-09,5.47488,0.417314,7.73091,0.0,0.0,0.0,-3.78534e-10,1.50861e-09,-1.1949e-09,-6.40068e-10,2.6275e-09,-2.0417e-09,0.0,0.0,0.0,10.1592,-4.04011,-6.12304,-20.3919,-5.73793,7.96552,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
14.96666068,2.17318,178.551,3.52784,0.0,3.88251e-19,2.03217e-16,-4.3344,5.90559,10.2826,38.7994,-0.829923,0.213542,31.2078,-5.9898,2.91363,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-4.92806,0.907968,-0.744635,31.5658,0.284912,-0.262763,23.4279,-11.942,3.47085,0.0,0.0,0.0,10.871,0.773623,3.50666,-3.96825,0.336499,2.1397,-2.46516e-14,4.99943e-14,-4.181e-15,9.56302,30.4767,-87.4496,-6.50048,24.4062,-13.4259,-5.33492,0.751969,0.0350345,-9.93778e-10,-5.68445e-10,-2.60448e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-9.93778e-10,-5.68445e-10,-2.60454e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-9.93776e-10,-5.68448e-10,-2.60448e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-9.93777e-10,-5.68448e-10,-2.60452e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-9.93776e-10,-5.68454e-10,-2.6045e-10,-1.72083e-09,-9.84921e-10,-4.50461e-10,0.0,0.0,0.0,-2.46491e-14,5.01434e-14,-3.87003e-15,-7.695,-19.5741,75.4886,-1.40924,7.78866,-4.48188,22.446,3.32839,-0.660607,-2.62333e-10,1.3605e-09,-1.02628e-09,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,-2.62333e-10,1.36049e-09,-1.02627e-09,0.731801,0.0259123,10.2786,0.0,0.0,0.0,-2.62333e-10,1.36049e-09,-1.02628e-09,0.965183,0.102902,2.90554,0.0,0.0,0.0,-2.62331e-10,1.36047e-09,-1.02627e-09,5.47488,0.417314,7.73091,0.0,0.0,0.0,-2.62334e-10,1.36049e-09,-1.02627e-09,-4.37762e-10,2.37029e-09,-1.74822e-09,0.0,0.0,0.0,10.1486,-4.11255,-6.11595,-20.0212,-5.90392,8.05563,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
14.97499401,2.28444,178.505,3.4915,0.0,3.88251e-19,2.03217e-16,-4.7897,5.80245,10.1899,38.4469,-0.822622,0.207329,29.4326,-5.88333,2.71567,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-5.16782,1.20767,-0.667554,30.5551,0.287781,-0.247782,21.923,-11.7068,3.10098,0.0,0.0,0.0,10.9962,0.881035,3.37616,-4.12083,0.373467,2.13367,-1.44202e-14,2.87772e-14,-6.7326e-14,8.12179,31.0746,-86.7446,-6.10955,23.4132,-12.9184,-5.24308,0.739064,0.0347795,-7.847e-10,-6.93626e-10,2.09321e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-7.84699e-10,-6.93625e-10,2.09316e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-7.84697e-10,-6.93627e-10,2.09323e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-7.84698e-10,-6.93626e-10,2.0932e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-7.84697e-10,-6.93632e-10,2.0932e-10,-1.3577e-09,-1.20044e-09,3.61812e-10,0.0,0.0,0.0,-1.44182e-14,2.89395e-14,-6.70157e-14,-10.2093,-20.4259,74.7964,-1.14421,6.75009,-3.86981,23.3001,3.47847,-0.743671,1.71952e-10,1.19722e-09,-2.65038e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,1.71952e-10,1.19721e-09,-2.65025e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,1.71952e-10,1.19721e-09,-2.65033e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,1.71948e-10,1.19719e-09,-2.65027e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,1.71951e-10,1.19721e-09,-2.65034e-10,3.09486e-10,2.0759e-09,-4.35596e-10,0.0,0.0,0.0,10.1036,-4.13063,-6.15828,-19.6618,-6.02478,8.143,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
14.98332734,2.39102,178.468,3.43103,0.0,3.88251e-19,2.03217e-16,-5.26417,5.65648,10.0488,37.9979,-0.810508,0.199518,27.6118,-5.74418,2.50339,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-5.45481,1.4999,-0.625945,29.5719,0.292889,-0.233751,20.3973,-11.3996,2.71924,0.0,0.0,0.0,11.1824,0.973212,3.23073,-4.34768,0.408475,2.14137,-1.64149e-15,-4.78325e-15,-1.61026e-13,6.90469,31.6855,-86.0814,-5.77524,22.5101,-12.4603,-5.49246,0.774396,0.0378151,-4.66387e-10,-8.72806e-10,9.80072e-10,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-4.66385e-10,-8.72802e-10,9.80067e-10,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-4.66383e-10,-8.72803e-10,9.80075e-10,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-4.66383e-10,-8.72799e-10,9.80073e-10,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-4.66384e-10,-8.72805e-10,9.80074e-10,-8.04809e-10,-1.50849e-09,1.69462e-09,0.0,0.0,0.0,-1.64053e-15,-4.5969e-15,-1.60749e-13,-11.5258,-21.23,74.4656,-1.03424,6.21736,-3.56663,22.6446,3.36779,-0.695845,8.2275e-10,9.89367e-10,9.3615e-10,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,8.22752e-10,9.89359e-10,9.36168e-10,0.731801,0.0259123,10.2786,0.0,0.0,0.0,8.22752e-10,9.89355e-10,9.36161e-10,0.965183,0.102902,2.90554,0.0,0.0,0.0,8.22739e-10,9.89345e-10,9.36166e-10,5.47488,0.417314,7.73091,0.0,0.0,0.0,8.2275e-10,9.89358e-10,9.36155e-10,1.42774e-09,1.69691e-09,1.63395e-09,0.0,0.0,0.0,10.0317,-4.11457,-6.23918,-19.297,-6.12077,8.23358,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
14.99166067,2.48682,178.449,3.35785,0.0,3.88251e-19,2.03217e-16,-5.7384,5.48291,9.89072,37.4641,-0.795553,0.190053,25.8271,-5.60468,2.29959,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-5.81177,1.74068,-0.611728,28.6602,0.298702,-0.221045,18.9417,-11.0696,2.35999,0.0,0.0,0.0,11.3933,1.04798,3.07765,-4.58442,0.439609,2.15941,5.59606e-15,-3.7269e-14,-2.44436e-13,5.92011,32.2924,-85.4942,-5.49786,21.7371,-12.0671,-5.87427,0.828532,0.0426763,-1.50409e-10,-1.02074e-09,1.70092e-09,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,-1.50405e-10,-1.02073e-09,1.70091e-09,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,-1.50404e-10,-1.02073e-09,1.70092e-09,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,-1.50403e-10,-1.02073e-09,1.70092e-09,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,-1.50404e-10,-1.02073e-09,1.70092e-09,-2.56108e-10,-1.7625e-09,2.94118e-09,0.0,0.0,0.0,5.59616e-15,-3.70524e-14,-2.44206e-13,-12.3482,-22.0804,74.2614,-1.0254,6.06325,-3.49119,21.4638,3.16968,-0.607795,1.40184e-09,7.8783e-10,2.06205e-09,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,1.40184e-09,7.87822e-10,2.06207e-09,0.731801,0.0259123,10.2786,0.0,0.0,0.0,1.40184e-09,7.87819e-10,2.06207e-09,0.965183,0.102902,2.90554,0.0,0.0,0.0,1.40182e-09,7.87814e-10,2.06207e-09,5.47488,0.417314,7.73091,0.0,0.0,0.0,1.40184e-09,7.87823e-10,2.06205e-09,2.42199e-09,1.32983e-09,3.57293e-09,0.0,0.0,0.0,9.94973,-4.09567,-6.34786,-18.9848,-6.20343,8.33527,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
14.999994,2.56573,178.454,3.28333,0.0,3.88251e-19,2.03217e-16,-6.19294,5.29699,9.7478,36.8569,-0.779686,0.178814,24.1605,-5.49375,2.12189,0.0,0.0,0.0,0.0,-3.88251e-19,-2.03217e-16,-6.26159,1.88598,-0.617809,27.864,0.303744,-0.210176,17.6484,-10.7615,2.05004,0.0,0.0,0.0,11.5931,1.10311,2.92452,-4.76665,0.464935,2.18425,-7.95915e-16,-5.52621e-14,-2.76711e-13,5.17565,32.8792,-85.0191,-5.27761,21.1348,-11.754,-6.17973,0.871921,0.0470679,5.16665e-11,-1.05218e-09,2.02097e-09,-0.733487,0.20892,-2.22167,0.0,0.0,0.0,5.16705e-11,-1.05218e-09,2.02096e-09,0.731801,-0.0259123,-10.2786,0.0,0.0,0.0,5.16718e-11,-1.05218e-09,2.02097e-09,0.965183,-0.102902,-2.90554,0.0,0.0,0.0,5.16729e-11,-1.05217e-09,2.02097e-09,5.47488,-0.417314,-7.73091,0.0,0.0,0.0,5.16709e-11,-1.05217e-09,2.02097e-09,9.4437e-11,-1.81589e-09,3.49473e-09,0.0,0.0,0.0,-7.95915e-16,-5.50137e-14,-2.76524e-13,-13.362,-23.1071,73.8986,-1.06274,6.16078,-3.55621,20.7428,3.05106,-0.558529,1.621e-09,6.43506e-10,2.59742e-09,-0.733487,-0.20892,2.22167,0.0,0.0,0.0,1.621e-09,6.43499e-10,2.59745e-09,0.731801,0.0259123,10.2786,0.0,0.0,0.0,1.621e-09,6.43496e-10,2.59744e-09,0.965183,0.102902,2.90554,0.0,0.0,0.0,1.62097e-09,6.43493e-10,2.59745e-09,5.47488,0.417314,7.73091,0.0,0.0,0.0,1.621e-09,6.43499e-10,2.59743e-09,2.79726e-09,1.07115e-09,4.49388e-09,0.0,0.0,0.0,9.8741,-4.10521,-6.47365,-18.7835,-6.28418,8.45593,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
